event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,Adam McGough,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jennifer S.  Gates,Jesse Moreno,Lee M. Kleinman,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43520,9.,34,"Authorize a decrease to the construction services contract with Texas Standard Company, Ltd. to compensate the contractor for remobilization and four months of traffic control for delays experienced due to relocation of utility conflicts and delete some work items from the traffic signal and urban design scope for the reconstruction and complete street improvements along Gus Thomasson Road from San Medina Avenue to Ferguson Road - Not to exceed ($263,360.00), decreasing the contract amount from $4,381,903.88 to $4,118,543.88 - Financing: Street and Transportation Improvements Fund (2012 General Obligation Bond Fund) (-$110,625.00) and Specified Streets Project Fund (2003 General Obligation Bond Fund) (-$152,735.00)",20-895,CONSENT AGENDA,Approved,5828,"Authorize a decrease to the construction services contract with Texas Standard Company, Ltd. to compensate the contractor for remobilization and four months of traffic control for delays experienced due to relocation of utility conflicts and delete some work items from the traffic signal and urban design scope for the reconstruction and complete street improvements along Gus Thomasson Road from San Medina Avenue to Ferguson Road - Not to exceed ($263,360.00), decreasing the contract amount from $4,381,903.88 to $4,118,543.88 - Financing: Street and Transportation Improvements Fund (2012 General Obligation Bond Fund) (-$110,625.00) and Specified Streets Project Fund (2003 General Obligation Bond Fund) (-$152,735.00)",2020-04-30,21-0601; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,9,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/b7889178-cd42-4f34-8465-15ab21407917.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6e623c99-1fe7-419a-89c3-8a64c8faa3ca.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43521,10.,35,"Authorize an increase to the construction services contract with DDM Construction Corporation to allow for additional removal of concrete pavement for Street Reconstruction Group 17-6001 (list attached to the Agenda Information Sheet) - Not to exceed $390,996.63, from $4,181,920.70 to $4,572,917.33 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Fund)",21-236,CONSENT AGENDA,Approved,7770,"Authorize an increase to the construction services contract with DDM Construction Corporation to allow for additional removal of concrete pavement for Street Reconstruction Group 17-6001 (list attached to the Agenda Information Sheet) - Not to exceed $390,996.63, from $4,181,920.70 to $4,572,917.33 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Fund)",2021-02-02,21-0602; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,10,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/7d65a259-80e7-4178-a3ce-067790c7cb18.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/c7bdb0ac-9b5a-4801-91c4-1a76ca803164.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/1144023e-6fab-4279-b1a6-314908bde1b2.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43523,11.,36,"A resolution to ratify an increase in the emergency construction services contract with Gibson & Associates, Inc. for emergency bridge repairs to the Belt Line Bridge over Goff Creek - Not to exceed $93,000.00, from $206,000.00 to $299,000.00 - Financing: Street and Alley Improvement Fund",21-507,CONSENT AGENDA,Approved,8041,"A resolution to ratify an increase in the emergency construction services contract with Gibson & Associates, Inc. for emergency bridge repairs to the Belt Line Bridge over Goff Creek - Not to exceed $93,000.00, from $206,000.00 to $299,000.00 - Financing: Street and Alley Improvement Fund",2021-03-11,21-0603; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,11,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/d38bd21c-2c6f-412d-a194-55bb41a0ca1d.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/08199a63-27a2-477d-8a3e-95413a4bee9f.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43539,12.,38,"Authorize moving expense and replacement housing payments for Jose Luis DeLeon and Maria E. DeLeon as a result of an official written offer of just compensation to purchase real property known as 2922 Alex Street for the Cadillac Heights Phase II Project - Not to exceed $88,900.00 - Financing: Land Acquisition in Cadillac Heights Fund (2006 General Obligation Bond Fund)",21-317,CONSENT AGENDA,Approved,7851,"Authorize moving expense and replacement housing payments for Jose Luis DeLeon and Maria E. DeLeon as a result of an official written offer of just compensation to purchase real property known as 2922 Alex Street for the Cadillac Heights Phase II Project - Not to exceed $88,900.00 - Financing: Land Acquisition in Cadillac Heights Fund (2006 General Obligation Bond Fund)",2021-02-16,21-0604; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,12,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/12d44dcd-759d-4846-bf90-401ceeb12faa.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/af060cbf-48ac-4c14-b67e-8253dcfb6e47.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43530,13.,39,"Authorize an increase in the purchase price from Lester J. Lawson and Celeste L. Lawson, of approximately 2,896 square feet of land located in Dallas County for the Southwest 120/96-inch Water Transmission Pipeline Project - Not to exceed $11,000.00, increased from $45,413.00 ($42,413.00, plus closing costs and title expenses not to exceed $3,000.00) to $56,413.00 ($53,413.00, plus closing costs and title expenses not to exceed $3,000.00) - Financing: Water Capital Improvement E Fund",21-26,CONSENT AGENDA,Approved,7560,"Authorize an increase in the purchase price from Lester J. Lawson and Celeste L. Lawson, of approximately 2,896 square feet of land located in Dallas County for the Southwest 120/96-inch Water Transmission Pipeline Project - Not to exceed $11,000.00, increased from $45,413.00 ($42,413.00, plus closing costs and title expenses not to exceed $3,000.00) to $56,413.00 ($53,413.00, plus closing costs and title expenses not to exceed $3,000.00) - Financing: Water Capital Improvement E Fund",2021-01-12,21-0605; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,13,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/b77d6072-9a90-43e2-a1ce-7f2d44774a86.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/ce9c76ca-5012-4bc5-ab42-72469452abc2.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d6bc7804-d8a2-4796-8529-d03bd8f45e8e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/4af14eed-d018-4172-a032-f6924fdd42d6.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43531,14.,40,"Authorize an increase in the purchase price for the acquisition from Timothy L. Nieman, Jr., and Dorothy Nieman of approximately 2,878 square feet of land located in Dallas County for the Southwest 120/96-inch Water Transmission Pipeline Project - Not to exceed $18,000.00, increased from $47,237.00 ($44,237.00, plus closing costs and title expenses not to exceed $3,000.00) to $65,237.00 ($62,237.00, plus closing costs and title expenses not to exceed $3,000.00) - Financing: Water Capital Improvement E Fund",21-27,CONSENT AGENDA,Approved,7561,"Authorize an increase in the purchase price for the acquisition from Timothy L. Nieman, Jr., and Dorothy Nieman of approximately 2,878 square feet of land located in Dallas County for the Southwest 120/96-inch Water Transmission Pipeline Project - Not to exceed $18,000.00, increased from $47,237.00 ($44,237.00, plus closing costs and title expenses not to exceed $3,000.00) to $65,237.00 ($62,237.00, plus closing costs and title expenses not to exceed $3,000.00) - Financing: Water Capital Improvement E Fund",2021-01-12,21-0606; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,14,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/86bc4c58-4e22-4657-90c2-9f59bd7f48c5.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d02d50d8-b36a-4d0b-b46d-723ddbadd799.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/9fd7ce25-0930-4f37-b86e-8ebc22fd6519.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/8e4ab543-607c-4eff-9dc1-bbc8781e6789.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43526,15.,41,"An ordinance abandoning a portion of a floodway easement to Valk Industrial, L.L.C., the abutting owner, containing approximately 12,256 square feet of land, located near the intersection of Walnut Hill and Goodnight Lanes - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",19-1511,CONSENT AGENDA,Approved,4401,"An ordinance abandoning a portion of a floodway easement to Valk Industrial, L.L.C., the abutting owner, containing approximately 12,256 square feet of land, located near the intersection of Walnut Hill and Goodnight Lanes - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2019-09-26,21-0607; APPROVED; ORDINANCE 31821,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,15,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/65648cfb-2b3a-41b0-9aec-c8dd6d3f3f65.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/89a4b6cd-43e4-4fb7-9362-701b9341e454.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/eb03ba49-72c9-48fd-b21a-e711686b294d.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43529,16.,42,"An ordinance abandoning a portion of a sanitary sewer easement to Greenway Harry Hines LP, the abutting owner, containing approximately 1,175 square feet of land located near the intersection of Payne Street and Harry Hines Boulevard; Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",20-2242,CONSENT AGENDA,Approved,7173,"An ordinance abandoning a portion of a sanitary sewer easement to Greenway Harry Hines LP, the abutting owner, containing approximately 1,175 square feet of land located near the intersection of Payne Street and Harry Hines Boulevard; Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2020-11-04,21-0608; APPROVED; ORDINANCE 31822,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,16,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/84dc25ad-5d09-48bb-ba02-c62cfc84094e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/5a4d985f-11b8-48cf-8595-30b6e832e733.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/587d21e9-f7d5-49df-a04f-e8184f3c29fb.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43528,17.,44,"An ordinance abandoning portions of two sanitary sewer easements and a public utility easement, to MM Tennyson Village, LLC, the abutting owner, containing a total of approximately 17,815 square feet of land, located near the intersection of Samuell Boulevard and Hunnicut Road - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",20-1416,CONSENT AGENDA,Approved,6347,"An ordinance abandoning portions of two sanitary sewer easements and a public utility easement, to MM Tennyson Village, LLC, the abutting owner, containing a total of approximately 17,815 square feet of land, located near the intersection of Samuell Boulevard and Hunnicut Road - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2020-07-24,21-0609; APPROVED; ORDINANCE 31823,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,17,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/cf26efe5-6917-48e4-988c-5fe398be5d1f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/535ed038-341d-4bba-ba42-a78718e86a46.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/e5ff77a5-df52-4da2-ba82-d33161119a30.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43527,18.,45,"An ordinance abandoning portions of two water easements, two utility easements and a storm water drainage easement to Valk Industrial, L.L.C., the abutting owner, containing a total of approximately 28,665 square feet of land; located near the intersection of Walnut Hill and Goodnight Lanes - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",20-247,CONSENT AGENDA,Approved,5180,"An ordinance abandoning portions of two water easements, two utility easements and a storm water drainage easement to Valk Industrial, L.L.C., the abutting owner, containing a total of approximately 28,665 square feet of land; located near the intersection of Walnut Hill and Goodnight Lanes - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2020-01-28,21-0610; APPROVED; ORDINANCE 31824,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,18,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/63621a18-aed9-41b7-b2ad-8f4cd04a7a9e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/06fcab72-9bb1-4b70-8ff8-1dd5f1f6963c.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/a373153b-4026-4254-9fe7-462697e4107f.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43525,19.,46,"An ordinance granting a private license to Bijoy, LLC, for the use of approximately 27 square feet of aerial space to occupy, maintain and utilize a premise blade sign over portions of Main and Harwood Streets rights-of-way located near its intersection with Harwood Street - Revenue: General Fund $1,000.00 annual fee, plus the $20.00 ordinance publication fee",19-916,CONSENT AGENDA,Approved,3806,"An ordinance granting a private license to Bijoy, LLC, for the use of approximately 27 square feet of aerial space to occupy, maintain and utilize a premise blade sign over portions of Main and Harwood Streets rights-of-way located near its intersection with Harwood Street - Revenue: General Fund $1,000.00 annual fee, plus the $20.00 ordinance publication fee",2019-06-12,21-0611; APPROVED; ORDINANCE 31825,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,19,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/e036fc1f-ef9d-47ae-bebc-a9ea4e64bcea.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/83f2ceda-d7ef-4d3a-b54d-801f183ba60a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/ae94d6dc-6e2a-40a7-9b95-71276939302f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/41297e0d-fd12-46b5-a482-ce5a038af295.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43542,20.,49,"Authorize (1) the acceptance of a grant from the United States Department of Transportation Federal Highway Administration through the Texas Department of Transportation (TxDOT) for the Congestion Mitigation and Air Quality (CMAQ) Improvement Program (Agreement No. CSJ 0918-47-281 and ROWCSJ 0918-47-302, CFDA No. 20.205) in the amount of $3,453,238.00 as federal share in the total project cost of $4,599,748.00 (includes Federal and State participation of $3,718,820.00) for costs related to the preparation of preliminary engineering (design schematic, environmental documents/public involvement), plans, specifications and estimates, right-of-way acquisition, utility relocations, and construction of pedestrian improvements including traffic signals, sidewalks, crosswalks, lighting, and intersection improvements at various locations within the boundaries of U.S. (US) Route-75 to the west, Greenville Avenue to the east, Lovers Lane to the north, and Mockingbird Lane to the south in the City of Dallas; (2) the establishment of appropriations in the amount of $3,453,238.00 in the Mockingbird/US-75 Project Grant Fund; (3) the receipt and deposit of funds in the amount of $3,453,238.00 in the Mockingbird/US-75 Project Grant Fund; (4) a required local match in the amount of $880,928.00 from 2017 General Obligation Bond Funds; (5) the disbursement of a portion of local match funds in the amount of $17,618.00 to be issued as warrant checks to TxDOT for State engineering, right-of-way/utility, and construction costs and other State direct costs related to the project (includes $8,810.00 initial payment and $8,808.00 payment prior to construction); and (6) execution of the Local Project Advance Funding Agreement with TxDOT in the amount of $4,599,748.00 and all terms, conditions, and documents required by the grant agreement - Total amount of $4,334,166.00 - Financing: Texas Department of Transportation Grant Funds ($3,453,238.00) and Street and Transportation (A) Fund (2017 General Obligation Bond Funds) ($880,928.00)",21-366,CONSENT AGENDA,Approved,7900,"Authorize (1) the acceptance of a grant from the United States Department of Transportation Federal Highway Administration through the Texas Department of Transportation (TxDOT) for the Congestion Mitigation and Air Quality (CMAQ) Improvement Program (Agreement No. CSJ 0918-47-281 and ROWCSJ 0918-47-302, CFDA No. 20.205) in the amount of $3,453,238.00 as federal share in the total project cost of $4,599,748.00 (includes Federal and State participation of $3,718,820.00) for costs related to the preparation of preliminary engineering (design schematic, environmental documents/public involvement), plans, specifications and estimates, right-of-way acquisition, utility relocations, and construction of pedestrian improvements including traffic signals, sidewalks, crosswalks, lighting, and intersection improvements at various locations within the boundaries of U.S. (US) Route-75 to the west, Greenville Avenue to the east, Lovers Lane to the north, and Mockingbird Lane to the south in the City of Dallas; (2) the establishment of appropriations in the amount of $3,453,238.00 in the Mockingbird/US-75 Project Grant Fund; (3) the receipt and deposit of funds in the amount of $3,453,238.00 in the Mockingbird/US-75 Project Grant Fund; (4) a required local match in the amount of $880,928.00 from 2017 General Obligation Bond Funds; (5) the disbursement of a portion of local match funds in the amount of $17,618.00 to be issued as warrant checks to TxDOT for State engineering, right-of-way/utility, and construction costs and other State direct costs related to the project (includes $8,810.00 initial payment and $8,808.00 payment prior to construction); and (6) execution of the Local Project Advance Funding Agreement with TxDOT in the amount of $4,599,748.00 and all terms, conditions, and documents required by the grant agreement - Total amount of $4,334,166.00 - Financing: Texas Department of Transportation Grant Funds ($3,453,238.00) and Street and Transportation (A) Fund (2017 General Obligation Bond Funds) ($880,928.00)",2021-02-22,21-0612; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,20,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/81666bad-adaf-4ef9-bd3c-dfe177bedb18.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/2acf9dbd-ec7e-40e7-91e9-765a00ee09f6.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43543,21.,50,"Authorize a construction services contract for the Walnut Hill Lane - White Rock Traffic Signal Reconstruction - EAR Telecommunications, LLC DBA: EARTC, lowest responsible bidder of four - Not to exceed $302,298.50 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds) ($274,298.50) and Capital Projects Reimbursement Fund ($28,000.00)",21-444,CONSENT AGENDA,Approved,7978,"Authorize a construction services contract for the Walnut Hill Lane - White Rock Traffic Signal Reconstruction - EAR Telecommunications, LLC DBA: EARTC, lowest responsible bidder of four - Not to exceed $302,298.50 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds) ($274,298.50) and Capital Projects Reimbursement Fund ($28,000.00)",2021-03-01,21-0613; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,21,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/6e67ecd8-914c-434a-9684-c72ce0ebcc8a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/0a38f958-d138-48c3-b699-33ccfae78acc.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43545,22.,53,"Authorize a three-year purchasing agreement for emergency medical technician basic training, paramedic training, and continuing education services for Dallas Fire-Rescue through an Interlocal Agreement with Dallas College - Estimated amount of $2,016,750.00 - Financing: General Fund",20-2551,CONSENT AGENDA,Approved,7482,"Authorize a three-year purchasing agreement for emergency medical technician basic training, paramedic training, and continuing education services for Dallas Fire-Rescue through an Interlocal Agreement with Dallas College - Estimated amount of $2,016,750.00 - Financing: General Fund",2020-12-27,21-0614; APPROVED,Fire-Rescue Department (DFD),Fire-Rescue Department,1,Socrata Roll Call,,,,,0,22,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/e17e4a47-8fb1-42db-ab8f-46f7ac3dbf59.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1877,2021-04-14,9:00 AM,City Council,bit.ly/cityofdallastv,43547,23.,55,"Authorize a professional services contract for environmental services with Terracon Consultants, Inc. for Cadillac Heights redevelopment project, generally located between Cedar Crest Boulevard, Morrell Avenue, LaSalle Drive, and East Kiest Boulevard - Not to exceed $358,200.00 - Financing:  Land Acquisition in Cadillac Heights Fund",21-527,CONSENT AGENDA,Approved as an Individual Item,8061,"Authorize a professional services contract for environmental services with Terracon Consultants, Inc. for Cadillac Heights redevelopment project, generally located between Cedar Crest Boulevard, Morrell Avenue, LaSalle Drive, and East Kiest Boulevard - Not to exceed $358,200.00 - Financing:  Land Acquisition in Cadillac Heights Fund",2021-03-17,21-0615; APPROVED AS AN INDIVIDUAL ITEM,Office of Bond and Construction Management (BCM),Office of Bond and Construction Management,1,Socrata Roll Call,,,,,0,23,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/4/1877_A_City_Council_21-04-14_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/041421Min.pdf,https://dallastx.new.swagit.com/videos/201949,https://cityofdallas.legistar1.com/cityofdallas/attachments/dca579a3-3393-468a-a7a2-74438d7395ce.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/82b6605d-f670-47e8-bbc4-c8bf96ce14d4.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
