event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam Bazaldua,Adam McGough,Cara Mendelsohn,Carolyn King  Arnold,Carolyn King Arnold,Casey Thomas II,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54699,71.,122,"An ordinance (1) appointing 10 full-time municipal judges and 18 associate (part-time) municipal judges for the City of Dallas municipal court of record for a two-year term ending May 31, 2024; (2) designating an administrative municipal judge; (3) establishing the annual salaries for the administrative municipal judge, the municipal judges, and the associate municipal judges; (4) providing a severability clause; and (5) providing an effective date - Not to exceed $154,204.00 annually - Financing: General Fund",22-1430,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,11271,"An ordinance (1) appointing 10 full-time municipal judges and 18 associate (part-time) municipal judges for the City of Dallas municipal court of record for a two-year term ending May 31, 2024; (2) designating an administrative municipal judge; (3) establishing the annual salaries for the administrative municipal judge, the municipal judges, and the associate municipal judges; (4) providing a severability clause; and (5) providing an effective date - Not to exceed $154,204.00 annually - Financing: General Fund",2022-06-14,22-1004; APPROVED; ORDINANCE 32238,Court & Detention Services (CTS),311 Customer Service,1,Socrata Roll Call,,,,,0,71,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/956b1086-c23e-4a7e-81a6-a796e23f5d45.pdf,YES,YES,YES,,YES,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54703,72.,125,"An ordinance amending the Dallas City Code by adding a new Chapter 38A, “Commercial Promoter Program” by (1) providing a commercial promoter registration program, registration fee, and safety plan requirements for commercial promoters; (2) amending Chapter 27, “Minimum Property Standards,” of the Dallas City Code by amending Section 27-46 to include violations of Chapter 38A in the definition of code violations in the habitual nuisance properties program; (3) providing a penalty not to exceed $2,000.00 for a violation of this chapter governing fire safety, zoning, or public health and sanitation, and $500.00 for all other violations; (4) providing a saving clause; (5) providing a severability clause; and (6) providing an effective date - Estimated Revenue: Convention and Event Services Fund $26,250.00 annually (see Fiscal Information)",22-1431,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved as Amended,11272,"An ordinance amending the Dallas City Code by adding a new Chapter 38A, “Commercial Promoter Program” by (1) providing a commercial promoter registration program, registration fee, and safety plan requirements for commercial promoters; (2) amending Chapter 27, “Minimum Property Standards,” of the Dallas City Code by amending Section 27-46 to include violations of Chapter 38A in the definition of code violations in the habitual nuisance properties program; (3) providing a penalty not to exceed $2,000.00 for a violation of this chapter governing fire safety, zoning, or public health and sanitation, and $500.00 for all other violations; (4) providing a saving clause; (5) providing a severability clause; and (6) providing an effective date - Estimated Revenue: Convention and Event Services Fund $26,250.00 annually (see Fiscal Information)",2022-06-14,22-1005; APPROVED AS AMENDED; ORDINANCE 32239,Department of Convention and Event Services (CCT),Department of Convention and Event Services,1,Socrata Roll Call,,,,,0,72,AGENDA,AMENDED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/b9d5f85d-52c1-44d5-b444-fa7568b6da5a.docx,YES,YES,YES,,YES,AWVT,YES,YES,YES,YES,ABSNT,AWVT,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54834,73.,127,"Authorize an amendment to Resolution No. 21-2047, previously approved on December 8, 2021, to allow the City to subordinate its liens to a financial institution’s liens in relation to the development of Highpoint at Wynnewood, a mixed-income, multifamily development located 1911 Pratt Street Dallas, TX 75224 (Project), subject to the requirements of the Comprehensive Housing Policy (CHP) - Financing: No cost consideration to the City",22-1457,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,11298,"Authorize an amendment to Resolution No. 21-2047, previously approved on December 8, 2021, to allow the City to subordinate its liens to a financial institution’s liens in relation to the development of Highpoint at Wynnewood, a mixed-income, multifamily development located 1911 Pratt Street Dallas, TX 75224 (Project), subject to the requirements of the Comprehensive Housing Policy (CHP) - Financing: No cost consideration to the City",2022-06-15,22-1006; APPROVED,Department of Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,1,Socrata Roll Call,,,,,0,73,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/6f19c921-651c-425f-9f64-bd6f84a5bf9c.docx,YES,YES,YES,,YES,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54711,74.,129,"An ordinance abandoning portions of three water easements and a drainage easement to Urban Smart Growth LP and Central Carroll Interests LLC, the abutting owners, containing a total of approximately 39,259 square feet of land, located near the intersection of North Central Expressway and Carroll Avenue - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",22-1054,CONSENT AGENDA,Approved,10896,"An ordinance abandoning portions of three water easements and a drainage easement to Urban Smart Growth LP and Central Carroll Interests LLC, the abutting owners, containing a total of approximately 39,259 square feet of land, located near the intersection of North Central Expressway and Carroll Avenue - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2022-04-20,22-1007; APPROVED; ORDINANCE 32240,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,74,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/d34b10e0-6395-4b15-8cb5-cdfbc6627ea0.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/32cf2649-f62a-4003-8a7a-02c6c66e12bd.pdf,YES,YES,YES,,YES,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54695,75.,132,"Authorize a development agreement (“Agreement”) and all other necessary documents with I-20 Lancaster Development, LLC and/or its affiliates for a City Subsidy in an amount not to exceed $34,210,966.00 comprised of (1) an amount not to exceed $2,800,000.00 in the form of an economic development grant payable from the City’s Public/Private Partnership Fund (“PPP Grant”); and (2) an amount not to exceed $31,410,966.00 plus an additional grant in lieu of interest payable from future University TIF District funds (“TIF Subsidy”) in consideration of the University Hills Phase I Project on property generally bounded by Interstate Highway 20 (Lyndon B. Johnson Freeway), Lancaster Road, and the DART rail line in Tax Increment Financing Reinvestment Zone Number Twenty One (University TIF District) - Financing: Public/Private Partnership Fund ($2,800,000.00) and University TIF District Fund ($31,410,966.00) (subject to annual appropriations from tax increments)",22-1405,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,11246,"Authorize a development agreement (“Agreement”) and all other necessary documents with I-20 Lancaster Development, LLC and/or its affiliates for a City Subsidy in an amount not to exceed $34,210,966.00 comprised of (1) an amount not to exceed $2,800,000.00 in the form of an economic development grant payable from the City’s Public/Private Partnership Fund (“PPP Grant”); and (2) an amount not to exceed $31,410,966.00 plus an additional grant in lieu of interest payable from future University TIF District funds (“TIF Subsidy”) in consideration of the University Hills Phase I Project on property generally bounded by Interstate Highway 20 (Lyndon B. Johnson Freeway), Lancaster Road, and the DART rail line in Tax Increment Financing Reinvestment Zone Number Twenty One (University TIF District) - Financing: Public/Private Partnership Fund ($2,800,000.00) and University TIF District Fund ($31,410,966.00) (subject to annual appropriations from tax increments)",2022-06-08,22-1008; APPROVED,Office of Economic Development (ECO),Office of Economic Development,1,Socrata Roll Call,,,,,0,75,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/3da7d913-797a-41bc-bb22-8e259d304c6a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6ef9064b-f0e1-4d9b-9224-a3b726ef1bee.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/b7415121-98fb-4a27-8dc8-d018c1e65ef5.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/0b1f62fd-3a94-452f-af66-e88e12aeac3b.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/a3506af9-edde-430f-9276-a588bb452536.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/28f3f81d-7dad-45b6-a417-92770f689139.docx,YES,YES,YES,,YES,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54696,76.,133,"Authorize the following: (1) the designation of approximately 11.0 acres of property located at the current address of 2323 North Field Street as depicted in Exhibit A and further described in Exhibit B attached to the resolution, in Dallas, Texas as City of Dallas Neighborhood Empowerment Zone No. 20 (“NEZ No. 20”), pursuant to Chapter 378 of the Texas Local Government Code, which has been determined will promote an increase in economic development in the zone, establish boundaries for the zone, and provide for an effective date for the zone; (2) a real property tax abatement with Hunt Realty or an affiliate thereof, including North End L.P. (“Owner”) exempting 50% of the taxes on the added value to the net new tangible real property for a period not to exceed ten years; and (3) a business personal property tax abatement with Goldman Sachs & Co. LLC or an affiliate thereof (“Goldman Sachs” or “Tenant”) exempting 50% of the taxes on the added value to the net new tangible business personal property for a period not to exceed five years; and (4) a Chapter 380 Economic Development Grant Agreement with Tenant in an amount not to exceed $4,000,000.00 for job retention and creation; and (5) a Chapter 380 Economic Development Grant Agreement with Owner and/or Tenant or affiliates thereof in an amount not to exceed $375,000.00 associated with expedited permitting and soft construction costs grant; all of which will promote state or local economic development and to stimulate business and commercial activity in the municipality in connection with jobs created and retained in association with a new office development in accordance with the City’s Public/Private Partnership Program - Financing: Public/Private Partnership Funds ($4,375,000.00) and Estimated Revenue Foregone-- City ad valorem real personal property taxes estimated up to $12,257,000.00 over a ten-year period and City ad valorem business personal property taxes estimated up to $1,381,703.00 over a five-year period",22-1406,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,11247,"Authorize the following: (1) the designation of approximately 11.0 acres of property located at the current address of 2323 North Field Street as depicted in Exhibit A and further described in Exhibit B attached to the resolution, in Dallas, Texas as City of Dallas Neighborhood Empowerment Zone No. 20 (“NEZ No. 20”), pursuant to Chapter 378 of the Texas Local Government Code, which has been determined will promote an increase in economic development in the zone, establish boundaries for the zone, and provide for an effective date for the zone; (2) a real property tax abatement with Hunt Realty or an affiliate thereof, including North End L.P. (“Owner”) exempting 50% of the taxes on the added value to the net new tangible real property for a period not to exceed ten years; and (3) a business personal property tax abatement with Goldman Sachs & Co. LLC or an affiliate thereof (“Goldman Sachs” or “Tenant”) exempting 50% of the taxes on the added value to the net new tangible business personal property for a period not to exceed five years; and (4) a Chapter 380 Economic Development Grant Agreement with Tenant in an amount not to exceed $4,000,000.00 for job retention and creation; and (5) a Chapter 380 Economic Development Grant Agreement with Owner and/or Tenant or affiliates thereof in an amount not to exceed $375,000.00 associated with expedited permitting and soft construction costs grant; all of which will promote state or local economic development and to stimulate business and commercial activity in the municipality in connection with jobs created and retained in association with a new office development in accordance with the City’s Public/Private Partnership Program - Financing: Public/Private Partnership Funds ($4,375,000.00) and Estimated Revenue Foregone-- City ad valorem real personal property taxes estimated up to $12,257,000.00 over a ten-year period and City ad valorem business personal property taxes estimated up to $1,381,703.00 over a five-year period",2022-06-08,22-1009; APPROVED,Office of Economic Development (ECO),Office of Economic Development,1,Socrata Roll Call,,,,,0,76,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/4850493d-d0de-43a6-a8af-498be72f4346.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/4838408b-5122-4e98-a12e-3a87e7c0f9a8.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/86149074-8e48-4ffe-8733-b41dc442c374.docx,YES,AWVT,YES,,YES,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54838,77.,135,"Authorize (1) rescinding the construction contract awarded to Post L Group, LLC, previously approved on November 10, 2021 by Resolution No. 21-1850, for the construction of Fire Station No. 41 Replacement facility; and (2) to re-advertise this project located at 5920 Royal Lane - Financing: No cost consideration to the City",22-1481,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,11322,"Authorize (1) rescinding the construction contract awarded to Post L Group, LLC, previously approved on November 10, 2021 by Resolution No. 21-1850, for the construction of Fire Station No. 41 Replacement facility; and (2) to re-advertise this project located at 5920 Royal Lane - Financing: No cost consideration to the City",2022-06-16,22-1010; APPROVED,Office of Bond and Construction Management (BCM),Office of Bond and Construction Management,1,Socrata Roll Call,,,,,0,77,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/4262f411-55c0-40d4-be4f-faefeade632d.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/d1d62637-8f32-434c-8dfb-aafba82210b4.pdf,YES,YES,YES,,YES,AWVT,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54705,78.,138,"Authorize an interlocal agreement between the City of Dallas (City) and the County of Dallas (County) for the City’s acceptance of funds in an amount not to exceed $10,000,000.00 from the County’s allocated ARPA State and Local Fiscal Recovery funds (ARPA SLFR Funds) for the period of September 1, 2022 to September 30, 2024 to be used: (i) for the redevelopment of 4150 Independence Drive, Dallas, Texas 75237; and (ii) to provide housing opportunities and supportive services for unsheltered youth (ages 18-24) with a focus on LGBTQIA+ youth at or below 30% Area Median Income (collectively, the Target Populations) - Financing:  FY22 Dallas County ARPA Fund $10,000,000.00",22-1259,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,11101,"Authorize an interlocal agreement between the City of Dallas (City) and the County of Dallas (County) for the City’s acceptance of funds in an amount not to exceed $10,000,000.00 from the County’s allocated ARPA State and Local Fiscal Recovery funds (ARPA SLFR Funds) for the period of September 1, 2022 to September 30, 2024 to be used: (i) for the redevelopment of 4150 Independence Drive, Dallas, Texas 75237; and (ii) to provide housing opportunities and supportive services for unsheltered youth (ages 18-24) with a focus on LGBTQIA+ youth at or below 30% Area Median Income (collectively, the Target Populations) - Financing:  FY22 Dallas County ARPA Fund $10,000,000.00",2022-05-16,22-1011; APPROVED,Office of Homeless Solutions (OHS),Office of Homeless Solutions,1,Socrata Roll Call,,,,,0,78,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/b43193bd-6877-4828-8207-95f535e536b6.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/58a61d5a-0b67-4d3c-bc59-2113a630e126.docx,YES,YES,NO,,YES,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54701,79.,140,"Authorize (1) an increase in appropriations in an amount not to exceed $470,000.00 in the Operating Carryover Fund from General Fund Contingency Reserve; and (2) a transfer in an amount not to exceed $470,000.00 from General Fund Contingency Reserve to the Operating Carryover Fund for the management of a diverse forestry canopy including preventative and reactive maintenance - Not to exceed $470,000.00 - Financing: Operating Carryover Fund and General Fund Contingency Reserve (See Fiscal Information)",22-1424,CONSENT AGENDA,Approved,11265,"Authorize (1) an increase in appropriations in an amount not to exceed $470,000.00 in the Operating Carryover Fund from General Fund Contingency Reserve; and (2) a transfer in an amount not to exceed $470,000.00 from General Fund Contingency Reserve to the Operating Carryover Fund for the management of a diverse forestry canopy including preventative and reactive maintenance - Not to exceed $470,000.00 - Financing: Operating Carryover Fund and General Fund Contingency Reserve (See Fiscal Information)",2022-06-10,22-1012; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,79,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/e90fe125-4ee9-4e94-95a4-d8689f7d4cfe.docx,YES,YES,YES,,YES,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54478,Z1.,145,"A public hearing to receive comments regarding an application for a new subdistrict on property zoned Subdistrict 1 within Planned Development District No. 534, the C.F. Hawn Special Purpose District No. 2, with a D-1 Liquor Control Overlay on the west line of Pleasant Drive, north of the intersection of Pleasant Drive and C.F. Hawn Freeway with consideration for a Specific Use Permit for an office showroom/warehouse and an ordinance granting a Specific Use Permit for an office showroom/warehouse  
Recommendation of Staff:  Approval of a Specific Use Permit for an office showroom/warehouse for a ten-year period with eligibility for automatic renewals for additional ten-year periods, subject to a site plan and conditions, in lieu of a new subdistrict within Subdistrict 1 of Planned Development District No. 534, the C.F. Hawn Special Purpose District No. 2
Recommendation of CPC:  Approval of a Specific Use Permit for an office showroom/warehouse for a ten-year period with eligibility for automatic renewals for additional ten-year periods, subject to a site plan and conditions, in lieu of a new subdistrict within Subdistrict 1 of Planned Development District No. 534, the C.F. Hawn Special Purpose District No. 2
Z212-130(RM)",22-1341,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,11182,"A public hearing to receive comments regarding an application for a new subdistrict on property zoned Subdistrict 1 within Planned Development District No. 534, the C.F. Hawn Special Purpose District No. 2, with a D-1 Liquor Control Overlay on the west line of Pleasant Drive, north of the intersection of Pleasant Drive and C.F. Hawn Freeway with consideration for a Specific Use Permit for an office showroom/warehouse and an ordinance granting a Specific Use Permit for an office showroom/warehouse  
Recommendation of Staff:  Approval of a Specific Use Permit for an office showroom/warehouse for a ten-year period with eligibility for automatic renewals for additional ten-year periods, subject to a site plan and conditions, in lieu of a new subdistrict within Subdistrict 1 of Planned Development District No. 534, the C.F. Hawn Special Purpose District No. 2
Recommendation of CPC:  Approval of a Specific Use Permit for an office showroom/warehouse for a ten-year period with eligibility for automatic renewals for additional ten-year periods, subject to a site plan and conditions, in lieu of a new subdistrict within Subdistrict 1 of Planned Development District No. 534, the C.F. Hawn Special Purpose District No. 2
Z212-130(RM)",2022-05-27,22-1014; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32241,Department of Public Works (PBW),City Plan Commission Comprehensive Land Use Committee,1,Socrata Roll Call,,,,,0,Z1,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/70cf5e9a-db38-4921-9b05-1a0af8880bac.pdf,YES,AWVT,YES,,YES,AWVT,YES,AWVT,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54448,Z2.,146,"A public hearing to receive comments regarding an application for an ordinance granting a Specific Use Permit for a surface accessory remote parking use on property zoned an R-5(A) Single Family Subdistrict within Planned Development District No. 595, the South Dallas/Fair Park Special Purpose District, on the north of the intersection of Metropolitan Avenue and Octavia Street
Recommendation of Staff:  Approval for a five-year period with eligibility for automatic renewals for additional five-year periods, subject to a revised site plan, and staff’s recommended conditions
Recommendation of CPC:  Approval for a five-year period with eligibility for automatic renewals for additional five-year periods, subject to a revised site plan, and staff’s recommended conditions
Z201-343(JM)",22-1227,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,11069,"A public hearing to receive comments regarding an application for an ordinance granting a Specific Use Permit for a surface accessory remote parking use on property zoned an R-5(A) Single Family Subdistrict within Planned Development District No. 595, the South Dallas/Fair Park Special Purpose District, on the north of the intersection of Metropolitan Avenue and Octavia Street
Recommendation of Staff:  Approval for a five-year period with eligibility for automatic renewals for additional five-year periods, subject to a revised site plan, and staff’s recommended conditions
Recommendation of CPC:  Approval for a five-year period with eligibility for automatic renewals for additional five-year periods, subject to a revised site plan, and staff’s recommended conditions
Z201-343(JM)",2022-05-13,22-1015; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32242,Department of Planning and Urban Design (PNV),Department of Planning and Urban Design,1,Socrata Roll Call,,,,,0,Z2,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/298ee092-f0a0-41e3-93fc-901dfb9dd8d7.pdf,YES,AWVT,YES,,YES,AWVT,YES,AWVT,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54479,Z3.,147,"A public hearing to receive comments regarding an application for and an ordinance granting a new subdistrict on property within Planned Development District No. 216, on the east line of Noel Road, between Spring Valley Road and Southern Boulevard
Recommendation of Staff:  Approval, subject to a revised development plan, landscape plan, and conditions
Recommendation of CPC:  Approval, subject to a development plan, landscape plan, and conditions
Z212-163(MP)",22-1342,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,11183,"A public hearing to receive comments regarding an application for and an ordinance granting a new subdistrict on property within Planned Development District No. 216, on the east line of Noel Road, between Spring Valley Road and Southern Boulevard
Recommendation of Staff:  Approval, subject to a revised development plan, landscape plan, and conditions
Recommendation of CPC:  Approval, subject to a development plan, landscape plan, and conditions
Z212-163(MP)",2022-05-27,22-1016; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32243,Department of Planning and Urban Design (PNV),City Plan Commission Comprehensive Land Use Committee,1,Socrata Roll Call,,,,,0,Z3,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/a88b90f1-c136-46d9-915f-bef4fb7bdc85.pdf,YES,AWVT,YES,,YES,AWVT,YES,AWVT,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54480,Z4.,148,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to the preservation criteria and exhibits for Historic Overlay District No. 20, the Ambassador Hotel (1312 S. Ervay Street), on property zoned Subdistrict No. 2 within Planned Development District No. 317, the Cedars Special Purpose District, on the northwest corner of St. Paul Street and Ervay Street
Recommendation of Staff:  Approval as amended
Recommendation of CPC:  Approval per staff recommendation as amended, and Landmark Commission recommended condition with changes
Z212-213(LVO)",22-1343,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,11184,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to the preservation criteria and exhibits for Historic Overlay District No. 20, the Ambassador Hotel (1312 S. Ervay Street), on property zoned Subdistrict No. 2 within Planned Development District No. 317, the Cedars Special Purpose District, on the northwest corner of St. Paul Street and Ervay Street
Recommendation of Staff:  Approval as amended
Recommendation of CPC:  Approval per staff recommendation as amended, and Landmark Commission recommended condition with changes
Z212-213(LVO)",2022-05-27,22-1017; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32244,Department of Planning and Urban Design (PNV),City Plan Commission Comprehensive Land Use Committee,1,Socrata Roll Call,,,,,0,Z4,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/59bbdc06-0cf0-42d9-8f14-0c3ea709d53f.pdf,YES,AWVT,YES,,YES,AWVT,YES,AWVT,YES,YES,ABSNT,YES,YES,YES,YES,YES
2095,2022-06-22,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",54481,Z5.,151,"A public hearing to receive comments regarding an application for and an ordinance granting a Planned Development District for MF-2(A) Multifamily District and NS(A) Neighborhood Service District regulations and uses including multifamily and retail and personal service, on property zoned an IR Industrial Research District, on the southwest corner of Sylvan Avenue and Singleton Boulevard
Recommendation of Staff:  Approval, subject to a development plan, landscape plan, and conditions
Recommendation of CPC:  Approval, subject to a development plan, landscape plan, and conditions
Z212-145(MP)",22-1346,ZONING CASES - INDIVIDUAL,Hearing Closed; CPC Recommendation Followed,11187,"A public hearing to receive comments regarding an application for and an ordinance granting a Planned Development District for MF-2(A) Multifamily District and NS(A) Neighborhood Service District regulations and uses including multifamily and retail and personal service, on property zoned an IR Industrial Research District, on the southwest corner of Sylvan Avenue and Singleton Boulevard
Recommendation of Staff:  Approval, subject to a development plan, landscape plan, and conditions
Recommendation of CPC:  Approval, subject to a development plan, landscape plan, and conditions
Z212-145(MP)",2022-05-27,22-1018; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 32245,Department of Planning and Urban Design (PNV),City Plan Commission Comprehensive Land Use Committee,1,Socrata Roll Call,,,,,0,Z5,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2022/062222Min.pdf,https://dallastx.new.swagit.com/videos/201974,https://cityofdallas.legistar1.com/cityofdallas/attachments/00072bad-e4b2-43dd-ba98-7a46cab157c1.pdf,YES,AWVT,AWVT,,YES,AWVT,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES
