event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Carolyn Arnold,Carolyn King Arnold,Chad West,Eric Johnson,Gay Donnel Willis,Gay Donnell Willis,Jaime Resendez,Jaynie Schultz,Jaynie Shultz,Jesse  Moreno,Jesse Moreno,Kathy Stewart,Laura Cadena,Lorie Blair,Maxie Johnson,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennel Atkins,Tennell  Atkins,William Roth,Zarin D. Gracey,Zarin Gracey
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94652,,39,Department of Aviation,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94655,17.,40,"Authorize the Eighth Amendment to the Lease of Land and Facilities with MLT Development Co. to (1) reduce the leased premises by approximately 16,576 square feet (0.38 acres) for the purpose of constructing a new airport vehicle access road, Estimated Revenue Foregone: Aviation Fund $263,454.07, (2)  add approximately 102,315 square feet (2.35 acres) of land improved with an approximately 14,938 square-foot building to the leased premises and increase the rent accordingly - Estimated Revenue: Aviation Fund $5,786,010.53; and (3) increase the rent accordingly, and grant MLT an additional twenty four months in which to expend $5,000,000.00 for capital improvements to the leased premises - Estimated Net Revenue: Aviation Fund $5,522,556.46",25-1970A,CONSENT AGENDA,Corrected; Approved,21596,"Authorize the Eighth Amendment to the Lease of Land and Facilities with MLT Development Co. to (1) reduce the leased premises by approximately 16,576 square feet (0.38 acres) for the purpose of constructing a new airport vehicle access road, Estimated Revenue Foregone: Aviation Fund $263,454.07, (2)  add approximately 102,315 square feet (2.35 acres) of land improved with an approximately 14,938 square-foot building to the leased premises and increase the rent accordingly - Estimated Revenue: Aviation Fund $5,786,010.53; and (3) increase the rent accordingly, and grant MLT an additional twenty four months in which to expend $5,000,000.00 for capital improvements to the leased premises - Estimated Net Revenue: Aviation Fund $5,522,556.46",2025-05-29,25-1029; CORRECTED; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,17,AGENDA,APPROVED CORRECTED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/faa3bb93-91d8-41f7-a7ee-5abaa80f9543.docx,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94654,18.,41,"Authorize a construction services contract to renovate the 3rd floor of the Law Enforcement Building with three office spaces, two conference rooms, eight security workstation, 10 Airport Communications Center workstations, seven Airport Emergency Operation Center workstations, one sleeping lounge, one breakroom and one kitchen located at the Airport Communications Center (formerly the Airport Operations Center)/ Airport Emergency Operation Center at Dallas Love Field - Post L Group, LLC, lowest responsible bidder of four - Not to exceed $2,614,155.00 - Financing: Aviation Construction Fund",25-1591A,CONSENT AGENDA,Approved as an Individual Item,21248,"Authorize a construction services contract to renovate the 3rd floor of the Law Enforcement Building with three office spaces, two conference rooms, eight security workstation, 10 Airport Communications Center workstations, seven Airport Emergency Operation Center workstations, one sleeping lounge, one breakroom and one kitchen located at the Airport Communications Center (formerly the Airport Operations Center)/ Airport Emergency Operation Center at Dallas Love Field - Post L Group, LLC, lowest responsible bidder of four - Not to exceed $2,614,155.00 - Financing: Aviation Construction Fund",2025-04-30,25-1030; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,18,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/e4f36f81-38f8-4a16-883f-26fcd970de23.doc|https://cityofdallas.legistar1.com/cityofdallas/attachments/3a07e2a0-2552-4029-843d-d400495d78c3.pdf,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94938,,42,Department of Convention and Event Services,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94996,19.,43,"Authorize  (1) the City Manager to execute the second three-year renewal options to the services contract with the Dallas Convention & Visitors Bureau (d/b/a VisitDallas), for convention and public event facility promotion, advertising and tourism development services for the period beginning October 1, 2025, through September 30, 2028; and (2) revising the contract to incorporate the 2025 amendment to Chapter 44, Section 44-35 “Levy; Amount; Disposition of Revenue” by ordinance No. 33028 of the Hotel Occupancy Tax allocation of 1.232% - Not to exceed $46,209,045.00 - Financing: Convention and Event Services Fund",25-2075A,CONSENT AGENDA,Approved as an Individual Item,21693,"Authorize  (1) the City Manager to execute the second three-year renewal options to the services contract with the Dallas Convention & Visitors Bureau (d/b/a VisitDallas), for convention and public event facility promotion, advertising and tourism development services for the period beginning October 1, 2025, through September 30, 2028; and (2) revising the contract to incorporate the 2025 amendment to Chapter 44, Section 44-35 “Levy; Amount; Disposition of Revenue” by ordinance No. 33028 of the Hotel Occupancy Tax allocation of 1.232% - Not to exceed $46,209,045.00 - Financing: Convention and Event Services Fund",2025-06-04,25-1031; APPROVED AS AN INDIVIDUAL ITEM,Department of Convention and Event Services (CES),Department of Convention and Event Services,1,Socrata Roll Call,,,,,0,19,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/867fdcc5-960d-4580-b0ef-433ecdbcd270.docx,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94939,20.,44,"Authorize a Construction Manager at Risk Agreement with HJ Russell - Phillips May - STSW, A Joint Venture, best value proposer of three, for pre-construction and construction services for the Kay Bailey Hutchison Convention Center Dallas Master Plan Component Four for renovation and reconstruction of The Black Academy of Arts and Letters to provide for (1) pre-construction services for the Project for a fee in the amount not to exceed $695,363.00; and (2) construction management services at a rate of three percent of the cost of work included as part of the total guaranteed maximum price within the total project construction budget of $200 million. Financing: Convention Center Construction Fund",25-1698A,CONSENT AGENDA,Approved as an Individual Item,21355,"Authorize a Construction Manager at Risk Agreement with HJ Russell - Phillips May - STSW, A Joint Venture, best value proposer of three, for pre-construction and construction services for the Kay Bailey Hutchison Convention Center Dallas Master Plan Component Four for renovation and reconstruction of The Black Academy of Arts and Letters to provide for (1) pre-construction services for the Project for a fee in the amount not to exceed $695,363.00; and (2) construction management services at a rate of three percent of the cost of work included as part of the total guaranteed maximum price within the total project construction budget of $200 million. Financing: Convention Center Construction Fund",2025-05-12,25-1032; APPROVED AS AN INDIVIDUAL ITEM,Department of Convention and Event Services (CES),Department of Convention and Event Services,1,Socrata Roll Call,,,,,0,20,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/fc729be6-52af-4036-ac76-93f819c929a4.docx,YES,NO,,,AWVT,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",95107,,45,Page Break,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94656,,46,Department of Facilities and Real Estate Management,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94658,21.,47,"A resolution authorizing the conveyance of a water easement containing approximately 6,293 square feet of land to High Point Water Supply Corporation for the construction, maintenance, and use of water facilities over and across City-owned land located in Kaufman County - Revenue: General Fund $10,200.00",25-1958A,CONSENT AGENDA,Approved,21584,"A resolution authorizing the conveyance of a water easement containing approximately 6,293 square feet of land to High Point Water Supply Corporation for the construction, maintenance, and use of water facilities over and across City-owned land located in Kaufman County - Revenue: General Fund $10,200.00",2025-05-28,25-1033; APPROVED,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,21,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/42b4a5f4-663b-4bca-9a3c-efd3a26eb97b.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/eb795e19-485d-4797-8bcd-c592b74b389e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/218f2024-d3f2-422f-971a-d61aa4dbb975.pdf,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94662,22.,48,"An ordinance granting a private license to Partners Main Hill, LLC, for the use of approximately 376 square feet of aerial space to install, occupy, maintain and utilize six awnings without premise signs over portions of Main Street right-of-way located near the intersection of Main Street and Hill Avenue - Revenue: General Fund $600.00 one-time fee, plus the $20.00 ordinance publication fee",25-2008A,CONSENT AGENDA,Approved,21634,"An ordinance granting a private license to Partners Main Hill, LLC, for the use of approximately 376 square feet of aerial space to install, occupy, maintain and utilize six awnings without premise signs over portions of Main Street right-of-way located near the intersection of Main Street and Hill Avenue - Revenue: General Fund $600.00 one-time fee, plus the $20.00 ordinance publication fee",2025-06-02,25-1034; APPROVED; ORDINANCE 33150,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,22,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/6517504b-dff7-4bfb-9769-3307066de5d6.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/990feedf-6fe4-4033-9d29-50d27762d84a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/861afc87-532c-44f8-a56c-5fc9be1eaf60.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/9a1dfa04-57cb-4c1e-99ed-715d12c8e226.pdf,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94659,23.,49,"An ordinance granting renewal of a private license to Ponte Gadea Compass, LLC, for the use of a total of approximately 6,215 square feet of land to occupy, maintain and utilize two existing railroad crossing tracks and three traffic signal poles on portions of Jefferson Boulevard right-of-way located near its intersection with 14th Street - Revenue: General Fund $3,100.00 annually, plus the $20.00 ordinance publication fee",25-1980A,CONSENT AGENDA,Approved,21606,"An ordinance granting renewal of a private license to Ponte Gadea Compass, LLC, for the use of a total of approximately 6,215 square feet of land to occupy, maintain and utilize two existing railroad crossing tracks and three traffic signal poles on portions of Jefferson Boulevard right-of-way located near its intersection with 14th Street - Revenue: General Fund $3,100.00 annually, plus the $20.00 ordinance publication fee",2025-05-30,25-1035; APPROVED; ORDINANCE 33151,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,23,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/46a44b39-b0d9-438d-95ca-f5177daab79e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d44c28e7-004c-4e9e-b703-5d4d68da1e29.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/8e79feac-19f5-489b-ad3f-dc4099c7531b.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/023d47d6-4479-4dfa-a46e-e1c371ca136a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/567e8e06-6eec-4687-bce0-3adf4a19400d.pdf,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",95204,,50,Page Break,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94661,24.,51,"Authorize (1) payment of invoices to CBRE, Inc. for professional real estate consultancy and brokerage services in an estimated amount of $620,000.00; and (2) a one-year service contract with CBRE, Inc. for professional real estate brokerage services through an interlocal agreement with Dallas County in an estimated amount of $140,715.00 - Total estimated amount of $760,715.00 - Financing - General Fund",25-1990A,CONSENT AGENDA,Approved,21616,"Authorize (1) payment of invoices to CBRE, Inc. for professional real estate consultancy and brokerage services in an estimated amount of $620,000.00; and (2) a one-year service contract with CBRE, Inc. for professional real estate brokerage services through an interlocal agreement with Dallas County in an estimated amount of $140,715.00 - Total estimated amount of $760,715.00 - Financing - General Fund",2025-05-30,25-1036; APPROVED,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,24,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/32cfa933-1ccd-470d-9ba0-368ea8e18368.docx,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94760,25.,52,"Authorize a professional engineering services contract for the evaluation, design, and installation of backup power generators for five Recreation Centers and one portable backup generator for the Doran Pump Station with Arup Texas, Inc. dba Arup, the most highly qualified proposer of one - Not to exceed $701,869.00 - Financing: Community Development Block Grant- Disaster Recovery Fund",25-1696A,CONSENT AGENDA,Approved,21353,"Authorize a professional engineering services contract for the evaluation, design, and installation of backup power generators for five Recreation Centers and one portable backup generator for the Doran Pump Station with Arup Texas, Inc. dba Arup, the most highly qualified proposer of one - Not to exceed $701,869.00 - Financing: Community Development Block Grant- Disaster Recovery Fund",2025-05-12,25-1037; APPROVED,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,25,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/c5a03cdb-0cc4-4f60-9f73-7a1addeeca10.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/98704897-006b-4a00-b4df-d83655b7f4da.pdf,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94932,26.,53,"Authorize a professional services contract for real estate consulting services with CBRE, Inc., in an estimated amount of $400,000.00 - Financing: General Fund",25-1975A,CONSENT AGENDA,Approved,21601,"Authorize a professional services contract for real estate consulting services with CBRE, Inc., in an estimated amount of $400,000.00 - Financing: General Fund",2025-05-29,25-1038; APPROVED,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/57b83e16-50b6-4fb6-a6bf-de571fc46248.docx,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94663,,54,Department of Housing and Community Development,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94667,27.,55,"Authorize the (1) sale of one Land Bank Program lot from the Dallas Housing Acquisition and Development Corporation to EHP Enterprises, LLC dba TB Homebuilders, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City’s Land Bank Program; and (2) execution of a development agreement with Developer for the construction of one single family home on the Land Bank Program lot - Financing: No cost consideration to the City (see Fiscal Information)",25-1899A,CONSENT AGENDA,Approved,21525,"Authorize the (1) sale of one Land Bank Program lot from the Dallas Housing Acquisition and Development Corporation to EHP Enterprises, LLC dba TB Homebuilders, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City’s Land Bank Program; and (2) execution of a development agreement with Developer for the construction of one single family home on the Land Bank Program lot - Financing: No cost consideration to the City (see Fiscal Information)",2025-05-20,25-1039; APPROVED,Department of Housing and Community Development (HOU),Department of Housing and Community Development,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/6db59ce2-de80-48a3-8044-c64890d0ccc9.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/1ab4c72a-cab2-429c-81de-a57feb16e363.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/a28f2c44-045a-4a0e-974d-d906cce4df38.docx,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94665,28.,56,"Authorize the (1) sale of one Land Bank Program lot to Housing Channel, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City’s Land Bank Program; and (2) execution of a developmental agreement with Developer for the construction of one single family home on the Land Bank Program lot - Financing: No cost consideration to the City (see Fiscal Information)",25-1897A,CONSENT AGENDA,Approved,21523,"Authorize the (1) sale of one Land Bank Program lot to Housing Channel, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City’s Land Bank Program; and (2) execution of a developmental agreement with Developer for the construction of one single family home on the Land Bank Program lot - Financing: No cost consideration to the City (see Fiscal Information)",2025-05-20,25-1040; APPROVED,Department of Housing and Community Development (HOU),Department of Housing and Community Development,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/a70e224c-cf3f-486d-97f0-941a8aa70785.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/de491488-c77f-451f-8ae6-fc079986f8f8.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/c0d3f20c-8f8f-41b7-bb20-ed1b3617eb20.docx,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94666,29.,57,"Authorize the (1) sale of one Land Bank Program lot to Wisehouse Investment Group, LLC, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City’s Land Bank Program; and (2) execution of a developmental agreement with Developer for the construction of one single family home on the Land Bank Program lot - Financing: No cost consideration to the City (see Fiscal Information)",25-1898A,CONSENT AGENDA,Approved,21524,"Authorize the (1) sale of one Land Bank Program lot to Wisehouse Investment Group, LLC, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City’s Land Bank Program; and (2) execution of a developmental agreement with Developer for the construction of one single family home on the Land Bank Program lot - Financing: No cost consideration to the City (see Fiscal Information)",2025-05-20,25-1041; APPROVED,Department of Housing and Community Development (HOU),Department of Housing and Community Development,1,Socrata Roll Call,,,,,0,29,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/a8e81e67-4ea0-4b2b-b0d2-21d5eb93a801.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/25f60d70-9c58-463b-96b3-602e61597cb1.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/343c59e6-7fe6-4e12-9b88-3eab0803d083.docx,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94664,30.,58,"Authorize the (1) sale of up to five Land Bank Program lots from the Dallas Housing Acquisition and Development Corporation to Murai Homes, LLC, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City’s Land Bank Program; and (2) execution of a developmental agreement with Developer for the construction of up to five single family homes on the Land Bank Program lots - Financing: No cost consideration to the City (see Fiscal Information)",25-1896A,CONSENT AGENDA,Approved,21522,"Authorize the (1) sale of up to five Land Bank Program lots from the Dallas Housing Acquisition and Development Corporation to Murai Homes, LLC, and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City’s Land Bank Program; and (2) execution of a developmental agreement with Developer for the construction of up to five single family homes on the Land Bank Program lots - Financing: No cost consideration to the City (see Fiscal Information)",2025-05-20,25-1042; APPROVED,Department of Housing and Community Development (HOU),Department of Housing and Community Development,1,Socrata Roll Call,,,,,0,30,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/a49036df-09ec-40d4-92bb-64628ec9044b.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/ffba1f6d-0109-48b4-ba76-7b8b857a4cd4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/94f974ca-72ca-47f1-952d-e6e373ff3433.docx,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",95108,,59,Page Break,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94668,31.,60,"Authorize the City Manager to negotiate and execute a development loan agreement and security documents with 3606 S Cockrell Hill Rd, Ltd., an affiliate of Palladium USA International, Inc. (Applicant) conditioned upon the Applicant, or the entity named receiving 2024 9% Housing Tax Credit award and other funding source subject to approval of the City for the development of 3606 Cockrell Hill Road Senior Living, a 120-unit multifamily senior housing complex located at 3606 and 3626 South Cockrell Hill Road, Dallas, Texas 75236 (Project) - Not to exceed $5,000,000.00 - Financing: HOME Investment Partnerships Program Funds",25-2000A,CONSENT AGENDA,Approved,21626,"Authorize the City Manager to negotiate and execute a development loan agreement and security documents with 3606 S Cockrell Hill Rd, Ltd., an affiliate of Palladium USA International, Inc. (Applicant) conditioned upon the Applicant, or the entity named receiving 2024 9% Housing Tax Credit award and other funding source subject to approval of the City for the development of 3606 Cockrell Hill Road Senior Living, a 120-unit multifamily senior housing complex located at 3606 and 3626 South Cockrell Hill Road, Dallas, Texas 75236 (Project) - Not to exceed $5,000,000.00 - Financing: HOME Investment Partnerships Program Funds",2025-05-30,25-1043; APPROVED,Department of Housing and Community Development (HOU),Department of Housing and Community Development,1,Socrata Roll Call,,,,,0,31,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/3908c54d-dde3-4bdd-b00c-7a516a1c0776.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/0cda42a5-f386-4d70-b2a5-8574a12e2680.pdf,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94671,,61,Department of Information and Technology Services,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,2025-06-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94673,32.,62,"Authorize a three-year cooperative purchasing agreement for a citywide business and technology professional development and learning solution for the Department of Information and Technology Services with Enterprise Training Solutions through the Department of Information Resources cooperative agreement - Not to exceed $432,323.25 - Financing: Data Services Fund ($288,215.50) and Information Technology Equipment Fund ($144,107.75) (subject to annual appropriations)",25-2011A,CONSENT AGENDA,Approved,21637,"Authorize a three-year cooperative purchasing agreement for a citywide business and technology professional development and learning solution for the Department of Information and Technology Services with Enterprise Training Solutions through the Department of Information Resources cooperative agreement - Not to exceed $432,323.25 - Financing: Data Services Fund ($288,215.50) and Information Technology Equipment Fund ($144,107.75) (subject to annual appropriations)",2025-06-02,25-1044; APPROVED,Department of Information and Technology Services (DSV),Department of Information and Technology Services,1,Socrata Roll Call,,,,,0,32,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/062525MIN.pdf,https://dallastx.new.swagit.com/videos/346729,https://cityofdallas.legistar1.com/cityofdallas/attachments/8e8373e2-9cac-4973-b7da-2b0b27ad07ca.docx,YES,YES,,,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,YES,YES,,,YES,YES,
